"","ID","DrugReport","NAME","EXTENSION"
"336","0406","I have not seen alot of change in my condition.
","file406.txt",".txt"
"337","0407","Abidal has really helped to improve my mood and concentration. I also have severe anxiety and also take .5 MG of Quiescal when needed. This combination has been the best for me and I can finally sit down and watch a movie with my 2 adorable boys or go outside and play with them. I have tried so many other drugs and the Abidal and Quiescal are what worked for me after about 15 different combinations. I know that people are scared of the addiction to benzos but I see it this way: I have to take the Abidal everyday so how is that any different than addiction? I do watch my in take of Quiescal and only use it when I need it.
","file407.txt",".txt"
"338","0408","I had my very first episode of depression about a year ago.  It took me a long time to realize that I actually had depression because I had more of the physical symptoms than the emotional symptoms. After seeing several doctors trying to figure out what was wrong with me I finally found one doctor that told me  it might be depression .  The first week on abidal was horrible -- fatigue, dry mouth, constipation and numbness.  After the first 6 weeks i felt great and stuck to it for one year. However I had a lot of bad side effects -- I gained 15lbs, my hair shed on and off, my abdomen swelled to the point where people thought i was pregnant and lastly was the acne (which I never had in my life).  However, I remained on the treatment for one year and have recently weaned off(with doctors supervision).  This process was very difficult.  I had diarehhea, brain zaps and insomnia for 10 days straight. I weaned off in about 1 month.  Now after my first episode of depression a year ago I feel great.  I feel like my old self again. The side effects were horrible but well worth it. I would recommend this drug. It changed my life.
","file408.txt",".txt"
"339","0409","Using this medication has greatly lessened my depression and my anxiety. Things do not seem to bother me nearly as much as it used to. I used to cry myself to sleep every night and wondered why I should even be alive. Since abidal, I am a totally different person.
","file409.txt",".txt"
"340","0410","Abidal worked at first, like all of them. Then I just got so groggy I could barely move but with the depression, PTSD, anxiety, neurological pain and insomnia all strongly in place. Instead of sitting and crying and wishing I was dead I laid down to do it. After 40 years looking for help I am just about ready to pack it in as a waste of time. Psychiatrists accuse me of doing something to stop the meds from working. I wish I had such mind power.
","file410.txt",".txt"
"341","0411","BEEN ON THE MEDICINE FOR ABOUT 3 MONTHS AND AM LOVING IT. I HAD BEEN ON ESCALAN FOR ABOUT 8 YEARS AND WAS STILL HAVING DRAMIC MOOD SWINGS. SINCE BEING ON THIS MEDICINE, MY METAL STATE HAS GOTTEN A WHOLE LOT BETTER AND I AM HARDLY EVER HAVING MOOD SWING. WISH I HAD FOUND IT 8 YEARS SOONE
","file411.txt",".txt"
"342","0412","don't cry anymore,also helped my diet
","file412.txt",".txt"
"343","0414","I have been on Abidal now for 3+years and it has helped me tremendous. I have been on several other drugs like Amicoran, the worst, Cenerol, promican and Elevex. Abidal has helped me more than any other. If I forget to take it I just start crying in a couple of days or so and then I realize that I had not been taking my Abidal. Only happenes when I've been hospitalized and didn't get it.
","file414.txt",".txt"
"344","0415","This medicine has seem to turn my life around, it has helped A LOT!!!
","file415.txt",".txt"
"345","0416","After taking many other SSRI'S I feel this is the best so far after taking it 4 mo. I just hope it doesn't fizzle out like the others did. Abidal acually makes me feel like myself @60 mg 1X day, just remember to take it every day around the same time inthe morning. And for sexual side effects it's not bad little ED probs, Nothin like Promican. I would reccommend a daily workout as I do also
","file416.txt",".txt"
"346","0417","a few days after starting abidal i felt much better, however, when i missed a dose i got the most severe jolts that i can only describe as electrical starts.  because i also have a heart condition, this scared me. i looked it up and found out that anxiety can cause these  starts.  (as if you are startled by a sudden noise) i decided that i didn't want to take anything with withdrawal side effects like that and began to ween myself off them. the jolts continued for weeks but eventually they stopped.  mild muscle relaxers helped with the jolts.
","file417.txt",".txt"
"347","0418","I have been on abidal for 2years now. I was diagnossed with depression after I lost my son in a terrible car accident. Abidal does help me get out of bed and go through my daily routine, but that is about it. I still grieve.
","file418.txt",".txt"
"348","0419","This is a terrible drug.  If your not suicidal before you take it, watch out, you will be.  This drug skews perceptions, demotivates and negativly impacts physical, emotional and mental productivity and activity.  Would wish it only on a couple of raunchyrelatives!!!
","file419.txt",".txt"
"349","0420","depression
","file420.txt",".txt"
"350","0421","Abidal together with MERIFLEX, one month in the hospital and 4 years of therapy saved my life.Today I'm living my life again. Only side-effect, although very annoying, is decreased libido.
","file421.txt",".txt"
"351","0422","abidal caused nausea with intense vomiting and diarrea - and it did nothing for my depression
","file422.txt",".txt"
"352","0423","I started taking this med just before Christmas. I have MS and I have a lot of pain and depression. I was looking here to see how others felt about this med. So far I have put on 20 pounds and I have lost all ambition to do anything at all. I fits of anger, loneliness, and endless craving for food all the time. It has not help my pain at all. But I'm sure the doctors thought that it would. I do believe I was better off on my old meds and I would like to go back to them. Please tell everyone even your doctors to check this med out more carefully before taking it.
","file423.txt",".txt"
"353","0424","After several ups in dosages, I finally thought I found the perfect med..for the first year or so.. And then the weight gain... almost 50 pounds in 5 years, and then God help me the 1st time my Rx lapsed. The brain zaps, the anger outbursts, numbness and paranoia, a feeling of being out of body..etc. etc. I would not recommend anyone who does not want this med permanently. I can not find a dr. or psychiatrist who will wean me off, switch me to a new drug, or take me off of this insane, expensive drug. And now, it's not even as effective, but I can't quit on my own b/c the side effects are SO DEBILITATING! Be warned... research and think this one over very carefully please!!!
","file424.txt",".txt"
"354","0425","i still have bouts of depression and anxiety
","file425.txt",".txt"
"355","0426","I have been taking Abidal for a year now. Prior to this I having Cenerol   Escalan. The medication is ok, I still have some down days, but the weight gain sucks and doesn't help the depression. DO NOT stop taking this on your own. I ran out and went almost a week without and it was horrible!! I was nauseus all the time, dizzy, felt  spacy , definitly brain  zaps , lack of concentration.Nightmares were horrible! Better now that I got a refill but now feel like I am trapped on this medication forever.
","file426.txt",".txt"
"356","0427","it has really helped me when there was nothing else that would help :)
","file427.txt",".txt"
"357","0428","Stomach issues: persistant painful gas, bloating, irregular bowel movements, constant tooting, burping and unable to digest food properly.
","file428.txt",".txt"
"358","0429","After starting out on a low dosage and slowly having the dosage increased, I found the higher the dosage, the more depressed I became.  It doesn't seem to work well for my fibromyalgia either.  This medication is terrible.
","file429.txt",".txt"
"359","0430","I believe that the withdraw effects need to be clearly understood by patient before starting on this med.  I don't believe this is such a great treatment, I was at 120mg quickly. I only saw good effects at each increase for about a month. There are other meds out there that can be used together and not cause such adverse side effects when one wants to come off abidal.  I feel the public needs to be made aware of the total concept that comes when one chooses to starts this med.  I am not happy with the total results at 102mgs, and I started at 30mgs. I have had other drugs added and stopped to make this drug work up to the potential it claims.  NO WHERE did I read of  Brain Zaps  as a possible reaction in all the literature I read previous to starting or wanting to STOP taking this drug. Only after searching the web did I discover what I was in for in STOPPING. FDA needs to get a much better handle on the true public info put out by the drug comnpanies which claim this is a  Safe drug .Safe for the growth of their own pockets only.  I know of noone who has had great results or few effects especially when withdrawing from this med.  Just search the wed on abidal withdrawl and you'll find what I'm saying. I have been on Abidal for over 2+yrs. I would of come off this a year ago, but my Psych said  no . In order to get off I have had to research on my own and make contacts with other doctors and pharmacist. This is the worst time I have ever had coming off of any med, or alcohol bing or 1960-70's drugs(which I didn't indulge in a lot) SAD ;(
","file430.txt",".txt"
"360","0431","The first day, I felt dizzy at first then nothing. The second day I was happy and found myself singing and dancing around, third day i was still happy. This was with the 30mlg. After 1 week i started the 60mlg after two days i started to get very irritable and bitchy, it was like that for 1 week so i went back to 30 mlg once a day and I feel fine, mellow and happy.
","file431.txt",".txt"
"361","0432","I have started this drug a few days ago. So far I have noticed a bit more energy, but I am a bit shaky, and a bit dizzy. I hope that goes away as I adjust to it over time.
","file432.txt",".txt"
"362","0433","I am a recovering alcoholic of 18years I had mild depression for the 1st 13years, but almost 6years ago I was in a head-on accident, it wasn't my fault but I was sited because the guy who caused the accident wife's is a police dispatcher. I live with it everyday I've also been told I have PTSD from the accident. I'm in pain everyday. Over the years I've been on Exulactin,Elevex,Promican,Cenerol. But the Abidal seems to work the best. I just started taking a small dose of Buproion with the Abidal and seems to be helping alot, except with my sleep, and were working on that. I'm not giving up from winning that case
","file433.txt",".txt"
"363","0434","I have used this medication since it came out, except for a brief 6 month break in which I used Prestiq and Imitap.  Switching was a disaster!  Abidal is the best medication I have used.  It controls the pain of fibromyalgia very well and the depressionis relieved to a manageable degree.  I take several other medications for bipolar, essequal and aquiven, and dexadrine so I can stay awake and alert during the day, and Perinol for nighttime teeth grinding.  It's a lot of meds, but I'm surviving.  I live in the Pacific Northwest right now and the constant rain and dreary weather do not help, but we are moving and hopefully, the depression will improve with more sunshine.  I highly suggest Abidal.  I know different meds work for different people, but this one is worth a try.  I've used almost everyone out there and this is one of the best by far.  I've been medicated for since I was 12 and that's been 25 years now.  No novice here!  =)  Good luck with relief for your pain and depression.  God bless!
","file434.txt",".txt"
"364","0435","I am 26 years old. I was taking 75mg of Escalan x's 2 years after having my 1st child and experienced loads of anxiety. I was switched to Abidal 60mg 1x's daily and I am not sure of how to take it so far. I have been taking the drug for almost 1 year. I was switched to this because I was having alot of joint pain (arthritis)   excessive tiredness. At first, I got more energy, but now I am still extremly lethargic! I am soooooo tired, this is a possiblity a cause of my arthritis, but I am still unsure.If I miss a dose by 1 day, the wd's or  side effects  or whatever you want to call them are way worse than the Escalan. I start feeling  loopy  kinda like I am not really here - Like an outer body experience. As far as the  brain zaps  people are writing about, I have experienced them. I seem to loose concentration and get alot of muscle cramps and joint pain and get excessivly tired-----even more than I am on a daily basis. It takes atleast 2 full days of taking the Abidal again if I miss 1 day to get back to  normal  ways of feeling. It is the more expensive  co-pay  on my insurance as well, so that is not the best.
","file435.txt",".txt"
"365","0436","I have been very satisfied with Abidal for the past three years but it has not helped much with anxiety. Now my insurance co-pay has increased to $150 a month so I am trying another med - Ecstapin. I have read such bad reviews about it that I am fearful to start it.
","file436.txt",".txt"
"366","0437","I switched to Abidal after taking Elevex for over ten years.  Elevex became ineffective.  Abidal 60 mg helped tremendously with my depression, but I suffer from severe edema to lower extremeties, serious constipation, and weight gain.
","file437.txt",".txt"
"367","0438","I have been on been on every SSRI.  Abidal is th only medicine that has helped me with my depression.
","file438.txt",".txt"
"368","0439","After losing serval loved ones in a few months time,I became very depressed, and started taking Abidal at 20 mg.  Immediately had terrific head-aches, dry mouth, (very thirsty) constipation. Not 100% functional. At 2 months, started 60mg, and have gained 15 pounds in 3 months, have sweats, anxiety, always exhausted, no concentration what so ever. Very difficult to stay focused.  Also have muscle spasms which I never had before. Do not have constipation now, but have several BM's a day - always normal prior to taking Abidal.  Not sure if I still want to take this medication, and will discuss with Dr.
","file439.txt",".txt"
"369","0440","At first, it helped bring me back from the brink, which was good.  My appetite decreased significantly the first week or so and that was good.  However, after several weeks, I have no energy.  I sleep and lay around a lot.  So my doctor is adding Exulactin to see if that will increase my energy.  Also, I hate the sexual side effects of the medicine.  I CANNOT climax at all even though I am always aroused.  Very frustrating!
","file440.txt",".txt"
"370","0442","I switched to Abidal from Escalan because I gained weight on Escalan and had some incidences of anxiety attacks.
","file442.txt",".txt"
"371","0443","I find the drug eases depression but does not take it away
","file443.txt",".txt"
"372","0444","I had been on Ecstapin for 5 years and started Abidal....bad idea....for the first few months it worked ok then it got to the point where i hated the world i couldn't sleep i had no desire to do anything but lay on the couch. I switched back to ecstapin xr and after 4 days the abidal got out of my system and i'm now able to sleep and do normal every day things without being so unmotivated.
","file444.txt",".txt"
"373","0445","While TAKING ABIDAL, I have developed a skin rash, tremors,mood swings,agitation, anxiety, confusion, and nervousness.I'm  flushing  (like hot flashes) all the time. I now sweat profusely. constantly and profusely. and I've lost the tast of anything.  It all tastes the same.  I'm post menapausal, post full hystorectomy (47 years ago.
","file445.txt",".txt"
"374","0446","Abidal seems to lesson depression and at the time leson anxity tht I constantly live.  hoever i wonder I I shuld be taking  pill for drpression and anothe for daily anxity, somethhing like Quiescal ot Xanx for the aniety.
","file446.txt",".txt"
"375","0447","Wonderful pill.  Not only makes yiu haopy, it takes away simple aches and pains.  I love it.  BUT I do notice that if I miss a dose, I immediately feel anxious and get cranky and teary
","file447.txt",".txt"
"376","0448","I am very satisfied.My Dr. also, put me on Abidal 60 mg. and Neurotin 600mg. 3x day  and the two together has helped my depression,mood swings, bipolar mania, Fibromyalgia   back pain.
","file448.txt",".txt"
"377","0449","I now feel completely like myself again. Occasional dips of depression with menstrual periods but I have my normal life back and no side effects!!
","file449.txt",".txt"
"378","0450","I have been taking Abidal for 6 weeks or so,   I feel alot better than I did on Wellbutirn.  It took 9 to 14 days to start working.  The side effects are some blurred vision, constipation, and thirsty all the time, otherwise, a great medication and helps with anxiety and depression very well.    no weight gain yet.
","file450.txt",".txt"
"379","0451","There is good and bad with any drug. Abidal def helped with body aches due to depression. Never got any suicidal thoughts like with other meds. I have gained sufficient weight, acne breakouts, some stomach aches, night sweats, migraines with vomiting, and insomnia.  It's all about what the trade off is for you. I thought it was effective, but now I have no insurance so I have no choice but to discontinue use. I'm very scared of the withdrawl.  I'm quite used to the brain zaps, but I've heard it gets worse.  I would like to find an all natural way of fighting depression.
","file451.txt",".txt"
"380","0452","I was on Abidal for 3 years and gained 30 pounds,terrible night sweats, and lower extremity edema, joint pain and swelling. But, the worst was trying to come off this drug.It took about 3 months to feel somewhat normal again.
","file452.txt",".txt"
"381","0453","I just switched from Promican to Abidal 6 weeks ago.  I can tell it has worked better than Promican but am not feeling any big changes. How long does the med. really take effect? I have anxiety already so I'm not very patient, but I still am depressed, paranoid, don't want to do anything and I just feel like everyone hates me. I saw a Pschologist for over 3 months and she was completely worthless. I'm so tired of feeling this way.  I read such good results with this, can anyone give me a idea how long I have to wait to feel better?
","file453.txt",".txt"
"382","0454","Thank you to abidal it has saved my life. I have been on numerous medications over the past 25 years and abidal has worked the best for me. It also has helped with my anxiety. I have been on it for 3 months with no side effects. So if you are trying it for the first time please allow your body to adjust to it and be very patient.
","file454.txt",".txt"
"383","0455","I have problems with depression mostly and some aniety. Abidal is a first choice of my doctor when the patient fits the criteria. I did and it works wonderful. I am able to stay at 60mg once a day. At one point after a death in my family my doctor uped my dosage to 90mg once daily. The side affect I expierenced with the 90mg is excessive 'sweating' not pleasent. she reduced my dosage back to 60mg and all is well. No side affects and I feel great mentally. I have been on Abidal oral for about 5 years.
","file455.txt",".txt"
"384","0456","I am on 30mg for PTSD and love it, it was literally a lifesaver. I do have side effects-night sweats, headaches on occasion and weight gain (20lbs in a year), nightmares-but the benefits outweigh the negatives. However, I was put on noricam to sleep at night and it took away those side effects almost completely.
","file456.txt",".txt"
"385","0457","gave me horrible nasuea made me tired and made my heart race
","file457.txt",".txt"
"386","0458","Did not work for me. Caused constipation, blurred vision and dizziness.
","file458.txt",".txt"
"387","0459","I have gained 30 pounds in 4 months, i exercise every day , no weight loss.
","file459.txt",".txt"
"388","0460","Abidal 120 mg.daily works very well to relieve my 25-year depression. But it causes me terrible constipation. I have been having to take 10 Dulcolax tabs a day just to have BMs at all.
","file460.txt",".txt"
"389","0461","I've been on Abidal (60mg) for about a year, and in the beginning, I was very pleased with the results.  It improved my mood, and gave me a general positive feeling.  HOWEVER - I tend to build up immunities to drugs, etc, and I basically back to my old self - suicidal thoughts, boughts with deep depression, etc etc etc.  I hope to be upped in dosage to 120mg or put on something completely different.  I've also gained quite a bit of weight - but that is related to my overeating complex too.  As far as side effects - nothing that I can tell.  The withdrawals are horrible though.  If I am off the drug for at least a day and half, I start to feel dizziness, I have concentration issues, and feel the brain zaps.  I highly recommend weening yourself if you come of this drug, as the seratonine withdrawals are awful.
","file461.txt",".txt"
"390","0462","Dosage: 1 30mg pill.  Positives: Clearer thought processes, less sadness and fatigue.  Negatives: Felt loopy  high , talked excessively/rapidly, extremities  felt  cold but actual temperature was normal/warm, skin  felt  likeit was rubbed off - very sensitive, intermittent/uncontrollable muscle spasms, insomnia, sweating.  Refused to take another pill.  Side effects lasted 48 and more hours.
","file462.txt",".txt"
"391","0464","Went off Cenerol, 2 months ago, because of headaches and night sweats. Have been on Abidal for 5 days, to kind of mellow me out. So far have had major gastric acid and nausea with diaherra. Headaches have returned at night. Cannot get an erection.Going off this stuff RIGHT NOW!
","file464.txt",".txt"
"392","0465","I've been taking Abidal for 1.5 years. As a teenager I had been on nearly every medication, but Ecstapin worked best. My Dr. prescribed Abidal due to 'fewer withdrawal symptoms'. It made a huge difference at first with little to no side effects. I recently increased my dose to 160 due to a lack of interest and increased anxiety. So far, no terrible side effects, and it seems to be working! I feel very lucky to have finally found a drug that can help me.
","file465.txt",".txt"
"393","0466","Abidal . has just been increased today to 4 capsules
","file466.txt",".txt"
"394","0468","worked when first began to take it, now, not working anymore.
","file468.txt",".txt"
"395","0469","I am taking it for depression. I have gotten weak and fatigue from taking while taking it. My doctor didn't even know about these side effects.
","file469.txt",".txt"
"396","0470","This pill gave me a headache, nausea, dilated my eyes, made me feel like I was on some kind of drug like crack.  I made it through 2 days and stopped.  My headache stayed with me for the next two days as well.  Horrible experience.  Just as bad as ecstapin.  I'm trying deplin to boost my exulactin instead, can't wait to talk to my clinician.
","file470.txt",".txt"
"397","0471","I was very disappointed with Abidal. It wasn't very effective in helping my depression compared to other medications I've used. Not only that but it was expensive and I've never experienced such bad side effects on anything else. Overall I was not happywith it, it just didn't work for me.
","file471.txt",".txt"
"398","0472","I have been going through severe depression for years now and have been prescribed just about every anti-depressant out there. Most have no effect on me at all. Abidal, however, made me feel impulsively suicidal (not the usual  maybe everything would be better if I wasn't here  thoughts those of us with severe depression have, but very scary and almost uncontrollable impulses to harm myself were prominent). Abidal also made me more emotional and my already frequent, uncontrollable crying spells only increased and became more severe. This drug must work for some people if it's out there but my personal experience was absolutely awful and I would not recommend Abidal to anyone who does not have the benefit of constant contact and/or is living with supportive people who understand your condition, because if your experience is anything like mine you'll feel too low to even go back to the doctor to get help.
","file472.txt",".txt"
"399","0473","I have been taking this drug for several years.  I started out at just 30mg but now am all the way at 120mg.  If I am late taking this drug by 2 hours the horrible side effects begin.  If I miss it entirely I know it will be 24-48 hours before I feel okayagain.  Some have asked what Brain Zaps are..... I describe them as kind of like an electric shock/dizziness and blankness all at once.  I have insomnia now as well and have gained 25 pounds.  I am very fearful of coming off of them so that my husband andI can have another child.  It has completely taken away my anxiety and the severe bouts with depression and suicidal ideations.  I still, however have never regained any intrest in doing anything.  I haven't tried therapy and have put all my hopes into medication, which is lazy, I know.  I don't believe I would recommend this medication to anyone unless you'd tried several others first.
","file473.txt",".txt"
"400","0474","it was great at first, but 2 weeks into the treatment i began to feel over stimulated like I was overdosed on caffeine
","file474.txt",".txt"
"401","0475","Abidal has taken me out of a deep depression. Before Abidal I had no interest in things and no urge to do anything. Now I'm back to my old self. So far no bad side effects.
","file475.txt",".txt"
"402","0476","I have taken Abidal for 2 years and it has worked very well for me. A change in my insurance sent the price soaring to $120.00.  I decided I had to make a change. Many people have commented on the withdrawal symptoms.  My goal was to change medications.Everything others have said about the horrible withdrawal symptoms proved accurate.I'm going back to the Abidal to get through the winter months.  BTW Costco was much less expensive than Walgreens
","file476.txt",".txt"
"403","0477","been taking for five days ,makes me sleepy.
","file477.txt",".txt"
"404","0478","I was on promican for about 2 years,slowly over time I ended up 50lbs heaver. I went to a new Dr. who put my on Abidal. I love it.
","file478.txt",".txt"
"405","0480","I've lived most of my life with a severe panic disorder. When I was first diagnosed as a child I was put on promican and it helped but later in life was switched to Abidal because of sexual side effects with promican. Abidal worked great for my panic attacks, it gave me energy I felt great, I didn't have the constant overwhelming anxiety over my head and it was amazing... until the effects started wearing off. After about a year it felt like the Abidal was sucking energy from me instead of giving it to me,I was tired physically and mentally, I started getting bran zaps, sometimes slurred speech, confusion or brain fog, and I could feel the anxiety slowly creeping back in the picture. So my doctor switched me over to Elevex however getting off of Abidal is no easy task! You experience horrible withdrawal symptoms such as: horrible physical pain and weakness, brain fog, uncontrollable muscle tremors, extreme nausea, feelings of being lost or out of place, intense periods of depression and crying, heart palpitations, dizziness, extreme anger, migraines, and the list goes on. To say the least, it's no cake walk and you probably will slip and take one just for a break in the withdrawal symptoms but be strong and stay at it and the symptoms will slowly subside. I finally stopped having withdrawal symptoms about 2 months after stopping Abidal. I implore anyone researching Abidal to try Elevex first; I've been on it for about a year and a half now and couldn't be happier. I hope this helps! Always remember you're not alone in this and stay positive. Never give up hope, life is beautiful behind the veil of depression and anxiety. Tomorrow the sun will rise and bring with it a new day with many new possibilities :) God bless!
","file480.txt",".txt"
"406","0481","I first started off with cenerol but it gave me sexual side effects. Then i tried Exulactin but i just felt weird. Finally i tried abidal and i can say i had no side effects besides sleepiness for the first 2 days. My doctor started me off with 30 for about 6 weeks and then i started the 60. I can really say i am such a different person now then i was six months ago. All i can say is all antideprassants will react differently to different people and its just a matter of finding one that works for you!
","file481.txt",".txt"
"407","0482","Have been on drug for 2+ years. Has been doing a good job with the depression but my anxiety has been increasing. Also experencing sexual side effects.
","file482.txt",".txt"
"408","0483","After taking for 5 days I experienced stomach pain,vomiting,weakness so severe I was considering going to the ER.It also caused severe constpation.
","file483.txt",".txt"
"409","0484","Worked great, mild side effects
","file484.txt",".txt"
"410","0485","i feel more depressed and i ended up in the hospital
","file485.txt",".txt"
"411","0486","this medication has worked great for me. at first i did have side effects but they were all gone by week three.i take 60mg at night.if i take it during the day it makes me sleepy  but overall it works great.
","file486.txt",".txt"
"412","0487","I HATE this drug and I've only been on it for 5 days!  I can't urinate, the brain zaps freak me out and I'm sick to my stomach all the time.  I can't even wait until Monday to talk to my doctor about weening off of it.  I'm skipping tomorrow's dose.  I HATE this drug.  Can anyone recommend a good drug for mild depression from stress?
","file487.txt",".txt"
"413","0488","this medicine did not work for me it made me suicidle and more depressed then ever.  also had a very rapid heart beat 136 to 140 was told to ween myself off but quit suddenly and had vomiting cramps in stomach night sweats and chills bad dreams all bad for me.
","file488.txt",".txt"
"414","0489","I have been happy w/ abidal until my eye site started goin,I went to the eye doc cause I could hardly see what I was readin,he gave me 1.75 bifocules, less than 6 months later I couldn't hardly see at all and and it was gettin close to farther away, cataracts have formed on both eyes and I had to go to a 2.50 bifocal he told me I needed to get off the abidal thats whats causeing it,just my story ,don;t know if its true.but I hate not bein able to see,I'm only 46.
","file489.txt",".txt"
"415","0490","This medicine really worked for my depression and anxiety.  The only problem is when I tried to get off the medicine when I became pregnant I had HORRIBLE withdraw symtoms.  I had nightmares, vomiting, panic attacks, major depression, sweats, etc.  This really scared me cause I don't think I can ever get off this medicine now because I can't function when I don't take it.
","file490.txt",".txt"
"416","0491","I was on abidal for a little over a year, I think it helped me a little but not as much as I had hoped and I wish I had been better warned about the side effects and withdrawal. To everyone who's posted on here about being in withdrawal from it, hang inthere!! The symptoms with go away completely within a couple of months. One other major complaint I have about this stuff is it totally sucked away my motivation to exercise. Before I started taking it I was working out and running on a semi-regular basisand after a few weeks on abidal I had stopped entirely. I think the anti-anxiety part of it sort of sucks away your excess energy. Which I guess sort of makes sense because while I was on it I didn't get enraged over stupid things like I do sometimes before and after I was on it. All in all I think a decent diet, some exercise and trying to keep  yourself busy with things you enjoy doing is a better solution than abidal. If I ever feel like I need to go back on anti-depressants I think I'll try something that is a little more well tested and documented.
","file491.txt",".txt"
"417","0492","This drug saved my life!!
","file492.txt",".txt"
"418","0493","I have been taking Abidal since it became available.  It has helped stablize my moods and I have not been depressed. The side effects were bad at first, but they went away. As a pleasant suprise, the nerve pain in my neck that I had for 20 years went away! It has been a life saver to me, although the scary reviews people have given about getting off of it are not something I look forward to, should the time come. In the meantime, it keeps me going.
","file493.txt",".txt"
"419","0494","I have officially been taking Abidal for a year, now.  I take 30mg at bedtime, and have had none of the scary or painful side effects that others have written about in this forum.  Thank God I have insurance; my co-pay is $25, and it would cost me $160 per month, without insurance.
","file494.txt",".txt"
"420","0495","I have been taking abidal since Apr 05 as a result of reactive depression episode dur to a below the kneee amputation.  My doctor now wants me to switch to ecstapin.
","file495.txt",".txt"
"421","0496","I started taking Abidal July this year, and stopped in October. During that period I experienced everything from the excessive sweating, and vivid nightmares, to debilitating migranes (complete with vomitting) and tremors. On a brighter note, I resumed talking, but crying everyday for hours on end, insomnia and the overwhelming sadness remained. I've since tried Noderall and amitriptiline, and I feel much better today than when I was first put on medication. The sadness is still there but no longer hovers over me 24/7 - its more like distracting background noise that can be drowned out on occasion.
","file496.txt",".txt"
"422","0497","cost to much
","file497.txt",".txt"
"423","0498","My crying and overall, overwhelming sense of sadness hadn't lifted much during the time I took this drug. My insomnia persisted, but I finally was able to occasionally explain how I was feeling when the crying let up...
","file498.txt",".txt"
"424","0499","I have been taking abidal for almost 2 months and it is a miracle drug.The only problem I have is with getting acne. I can deal with that with no problem. I am feeling back to normal again, thanks to abidal.
","file499.txt",".txt"
"425","0500","While Abidal has helped with depressive symptoms, the damage it has done Re: weight gain--and the subsequent hit on my self-esteem--has been terrible. It does nothing to make me sleepy, and I have frequent nightmares where I'm smothering.Many reviewers have mentioned brain zaps and heart zaps. Could someone please tell me what is meant by these terms?
","file500.txt",".txt"
"426","0501","The difference is night and day!
","file501.txt",".txt"
"427","0502","Two words: Miracle Drug. Thanks to Abidal I have been able to function again as a happy and productive college student. I don't know where I would be without it.
","file502.txt",".txt"
"428","0503","I have been on Abidal for about 5 months, and it has worked extremely well. I never experienced any side effects, and felt much better after a week of taking this drug.  I have been on 8 to 10 antidepressants over the course of my treatment, and this gave the best result by far! I think Abidal would be worth trying for anyone with major depression. I would even recommend it as a first or second choice for anyone starting treatment. I am taking 30 mg a day, and it is working great.
","file503.txt",".txt"
"429","0504","MEN! DO NOT TKKE THIS DRUG IF YOU ARE SEXUALLY ACTIVE! YOUR DEPRESSION WILL ONLY GET WORSE WHEN YOU ARE UNABLE TO MAINTAIN AN ERECTION. AFTER I STOPPED TAKING THIS DRUG, MY ABILITY TO MAITAIL AN ERECTION AS WELL AS MY SEX DRIVE RETURNRED TO NORMAL. Withdrawals from this drug are torture so, work with your dr. to wean youself off of this crappy drug.
","file504.txt",".txt"
"430","0505","I have taken Abidal for years but do not believe it is helping me anymore so I am going to take myself off of it.  I believe it is causing me to have very vivid nightmares and am awake for long periods at night.  I also now have more anxiety.  Therefore, I strongly believe it no longer helps me.  Before these recent developments, I was satisfied and would recommend it to others.  I will go off of it gradually.  I have read the other reviews and am wondering what are brain zaps?
","file505.txt",".txt"
"431","0506","I've been taking this medication for about 3 months and there has been no change in my condition. none what so ever. things have actually gotten worse for me and i cant wait to tell my docter to take me off. i think i was misdiagnosed on this medication and i would not recomend any one taking it.
","file506.txt",".txt"
"432","0507","I take the 60 mg Abidal (after taking Ecstapin ER for years) and the head zaps start around 5-8 PM everyday.  I find myself taking extra Perinol or SOMETHING to stop the zaps -up- there they go..6:26 PM today.  I HATE the ZAPS and I wish I could find something that would stop them (and the depression) forever!
","file507.txt",".txt"
"433","0508","I had upset stomach, aggitation, didnt want to eat, couldnt empt bladder, headache worse.
","file508.txt",".txt"
"434","0509","Moderate success with depression symtoms and some relief from leg pain being caused by a bad back.I had to gradually reduce the dose rate before fianlly quiting. I even went so far as to empty out half of the 100 mg capsule for about 2 weeks. A little research indicate that i am not the only person who expeirnced this side effect.
","file509.txt",".txt"
"435","0510","I am epileptic and have had to start to take an antidepressant to help with my moods. This was the only one that I was able to take without my seizure threshold being effected to the point of having breakthroughs
","file510.txt",".txt"
"436","0511","Abidal saved my career and relationships with my family, not to mention, I lost 50 lbs the first year taking it
","file511.txt",".txt"
"437","0512","i was put on this and after a few days a started having intense hallucinations. i was a walking zombie all the time also.
","file512.txt",".txt"
"438","0513","Be Careful! Finding the right antidepressant is tricky. My doctor recommended abidal for me when cenerol wasnt cutting it, because I also have chronic pain, and abidal has been shown to help in patients with depression and  neuropathic pain. Only 4 days into taking abidal I had a major breakdown with severe suicidal thoughts I hadn't had in years. I've heard many success stories, so I just say- use caution- and make sure you have a support system- someone you can go to if this does happen to you, andstay in close contact with your doc.
","file513.txt",".txt"
"439","0514","I have been on this medication for almost 5 years and have had no problem with it. Had to try several before this one.
","file514.txt",".txt"
"440","0515","my depression, ability to concentrate and to perform my duties have greatly mproved.  However, I am breaking out on my face  and neck with pemples that turn into swollen bumps. have taken benedryl with no  improvement
","file515.txt",".txt"
